product_id|battery_power|has_bluetooth|clock_speed|supports_dual_sim|front_camera_mp|supports_4G|storage_GB|depth_cm|weight|num_cores|primary_camera_mp|pixel_res_height|pixel_res_width|RAM|screen_height_cm|screen_width_cm|battery_talk_time|supports_3G|has_touch_screen|has_wifi|price_range
56959|765.0|No|0.5|YES|0|Yes|47|0.3|115.0|8|1|1277|1429|2243.0|11|7|4|Yes|NO|YES|high_cost
52900|1642.0|No|0.5|YES|16|Yes|8|0.3|171.0|6|17|129|873|2984.0|13|4|17|Yes|NO|YES|high_cost
77146|1265.0|No|1.5|NO|7|No|49|0.7|182.0|5|16|690|836|1362.0|5|0|12|No|NO|YES|medium_cost
55620|664.0|Yes|1.1|YES|1|Yes|51|0.1|110.0|7|4|701|1478|3629.0|19|15|6|Yes|YES|YES|very_high_cost
74509|1277.0|Yes|0.5|YES|0|Yes|35|0.4|142.0|6|6|309|1460|3559.0|18|17|6|Yes|YES|NO|very_high_cost
77836|1395.0|No||YES|0|No|23|0.1||3|1|213|705|2571.0|11|0|13|Yes|NO||high_cost
62506|1539.0|Yes||NO|0|No|41|0.1|159.0|8|0|1112|1666|2107.0|15|9|10|Yes|NO|YES|high_cost
74977|1049.0|Yes|||9|No|63|0.5||5|17|199|1077|1022.0|11|3|13|No|||low_cost
57569|1827.0|No|1.7|NO|4|Yes|39|0.5|128.0|5|16|55|1020|2844.0|14|9|10|Yes|YES|NO|high_cost
59770|903.0|No|1.0|YES|0|Yes|50|0.4|91.0|1|0|1230|1235|711.0|9|5|10|Yes|YES|NO|low_cost
68556|1987.0|Yes|0.5|NO|3|Yes|53|1.0|181.0|3|7|1052|1516|3117.0|18|5|8|Yes|YES|YES|very_high_cost
61062|1154.0|No|1.2|YES|0|Yes|49|0.2|181.0|8|2|541|1499|978.0|5|3|7|Yes|NO|YES|low_cost
50374|1336.0|No|0.9|NO|5|Yes|17|0.2|194.0|5|9|55|583|1869.0|13|1|16|Yes|YES|YES|medium_cost
61317|1886.0|No|0.5|NO|0|Yes|24|0.4|112.0|3|1|809|1958|1179.0|16|7|20|Yes|NO|YES|medium_cost
56802|1551.0|No|1.1|NO|4|No|51|0.1|88.0|5|6|1738|1995|3844.0|11|8|4|No|YES|NO|very_high_cost
71400|850.0|Yes|1.6|YES|6|Yes|29|0.5|133.0|5|19|404|642|593.0|19|17|10|Yes|NO|YES|low_cost
65181|660.0|No|0.5|NO|5|Yes|40|0.5|111.0|2|10|262|1178|588.0|6|5|18|Yes|YES|YES|low_cost
66357|1225.0|Yes|2.1|YES|8|No|13|0.5|116.0|4|12|759|1404|3836.0|12|11|11|No|NO|NO|very_high_cost
55290|1452.0|Yes|0.5|YES|1|Yes|25|0.9|123.0|6|11|42|1040|2669.0|12|10|13|Yes|NO|NO|high_cost
75200|1686.0|Yes|2.8|YES|3|No|38|0.1|166.0|4|4|397|1453|2958.0|14|11|2|No|NO|NO|very_high_cost
60237|1634.0|Yes|1.4|NO|1|Yes|17|0.2|200.0|2|5|964|1677|3031.0|11|6|6|Yes|YES|YES|very_high_cost
63573|1708.0|Yes|2.4|YES|18|Yes|49|0.1|109.0|1|19|233|517|3388.0|6|4|16|Yes|YES|YES|very_high_cost
70830|1151.0|Yes|2.9|YES|0|No|31|0.6|128.0|8|1|1022|1560|2377.0|18|8|13|No|YES|NO|high_cost
56247|1578.0|No|1.9|YES|2|Yes|37|0.1|138.0|4|19|411|1226|2458.0|19|16|3|Yes|NO|YES|high_cost
66602|1689.0|No|1.8|NO|17|No|24|0.3|127.0|3|18|954|1200|2766.0|7|2|7|No|YES|YES|very_high_cost
50567|1488.0|No|0.5|NO|1|No|39|0.8|112.0|5|6|1528|1647|3054.0|14|10|19|No|NO|NO|very_high_cost
53528|1313.0|Yes|1.8|YES|4|No|9|0.4|105.0|1|6|416|1308|3791.0|11|10|6|No|YES|YES|very_high_cost
59358|1715.0|No|1.0|YES|4|Yes|31|0.5|83.0|8|17|638|1615|625.0|17|6|13|Yes|NO|NO|low_cost
54488|1442.0|No||YES|0|No|27|0.1|192.0|3|19|231|687|2227.0|6|5|20|Yes|YES|NO|medium_cost
64297|528.0|No|1.7|NO|12|Yes|6|0.8|142.0|2|15|574|637|3256.0|9|8|6|Yes|YES|NO|high_cost
79987|1523.0|Yes|1.8|NO|6|Yes|11|0.1|129.0|1|8|148|1606|707.0|19|8|19|Yes|YES|NO|low_cost
54375|1133.0|No|1.4|NO|3|No|42|0.1|199.0|5|12|730|1543|1457.0|18|12|20|Yes|NO|YES|medium_cost
60547|1718.0|Yes|2.5|YES|14|Yes|6|0.1|183.0|5|16|564|980|3755.0|7|1|8|Yes|YES|YES|very_high_cost
78021|1330.0|No|0.5|NO|0|No|38|1.0|183.0|7|1|1290|1441|1733.0|9|0|11|Yes|NO|YES|medium_cost
61020|1799.0|Yes||NO|0|No|49|0.4||4|2|632|1383|720.0|12|2|11|Yes|YES||low_cost
50329|633.0|Yes|2.2|NO|0|Yes|49|0.1|139.0|8|1|529|1009|3560.0|11|1|16|Yes|YES|YES|high_cost
79472|724.0|No|2.7|YES|0|No|44|0.5|187.0|7|0|1273|1754|2311.0|7|6|7|Yes|NO|NO|high_cost
77545|822.0|Yes|0.5|NO|0|Yes|51|0.3|157.0|6|20|667|860|3846.0|10|1|3|Yes|NO|NO|very_high_cost
65884|1918.0|No|1.9|NO|2|No|10|0.6|110.0|5|10|1170|1543|1717.0|7|1|16|Yes|YES|YES|high_cost
52633|1891.0|No|2.8|NO|7|Yes|37|0.4|129.0|7|14|169|1108|3704.0|8|6|11|Yes|NO|NO|very_high_cost
56960|1373.0|Yes|1.0|YES|2|No|50|0.2|127.0|7|12|105|673|3800.0|8|3|14|Yes|NO|NO|very_high_cost
74502|862.0|Yes|0.8|YES|3|No|23|0.4|165.0|2|15|793|1758|278.0|16|3|11|No|NO|YES|low_cost
56980|1273.0|No|||3|Yes|48|0.4||4|15|490|886|1767.0|18|15|11|Yes|||medium_cost
53936|957.0|Yes|2.5|NO|4|No|7|0.8|107.0|5|10|1201|1485|1846.0|12|5|7|Yes|NO|YES|medium_cost
68740|1617.0|Yes|1.3|YES|3|Yes|30|0.7|105.0|2|4|246|1038|829.0|9|0|10|Yes|NO|NO|low_cost
65876|893.0|No|2.5|YES|0|No|55|0.6|183.0|2|1|417|946|2986.0|7|1|6|No|YES|YES|high_cost
72615||No|||0|No|63|0.1||5|0|1177|1462||17|9|7|No|||high_cost
72828|708.0|Yes|2.7|YES|0|Yes|63|1.0|195.0|8|7|78|654|2169.0|6|5|7|Yes|YES|YES|medium_cost
68066|835.0|No|1.1|YES|2|No|7|0.2|101.0|4|7|323|1604|1181.0|13|5|15|Yes|YES|YES|low_cost
51851||Yes|||9|No|19|0.6||1|17|707|1882||15|9|12|No|||low_cost
72773|973.0|Yes|1.5|NO|5|Yes|57|0.2|190.0|7|16|457|1816|2977.0|6|4|2|Yes|NO|NO|high_cost
52531|601.0|Yes||NO|4|Yes|4|0.1||4|13|356|765|532.0|12|8|10|Yes|YES||low_cost
72849|507.0|Yes|0.5|YES|1|No|32|0.5|141.0|7|11|936|1398|1702.0|17|0|5|Yes|YES|YES|medium_cost
74150|564.0|No|1.8|YES|0|Yes|51|0.5|168.0|3|1|912|1980|1074.0|14|8|15|Yes|YES|NO|low_cost
65352|1559.0|Yes|1.6|YES|6|Yes|6|0.5|162.0|6|17|179|1559|3352.0|9|1|3|Yes|YES|YES|very_high_cost
57551|754.0|No|0.5|YES|7|Yes|59|0.7|178.0|7|10|1914|1928|1027.0|6|3|5|Yes|NO|NO|medium_cost
56815|728.0|No|2.7|YES|0|No|25|0.2|88.0|4|1|526|1529|2039.0|5|1|12|Yes|YES|YES|medium_cost
64105|1431.0|Yes|0.5|NO|0|Yes|56|0.6|191.0|1|1|156|952|461.0|7|3|8|Yes|NO|NO|low_cost
60773|767.0|No|1.5|NO|4|No|28|0.7|175.0|4|10|344|1517|527.0|10|0|15|No|YES|NO|low_cost
72667|1722.0|No|2.6|NO|8|No|18|0.8|177.0|2|16|865|1741|3271.0|14|0|15|Yes|NO|YES|very_high_cost
53071|1992.0|Yes|1.6|NO|5|Yes|57|1.0|100.0|2|15|1552|1596|606.0|9|3|4|Yes|YES|YES|medium_cost
54951|1876.0|No|0.5|NO|10|Yes|40|0.3|86.0|6|14|546|1564|2513.0|10|8|16|Yes|YES|NO|very_high_cost
63174|1054.0|No|1.1|YES|10|Yes|38|0.4|136.0|6|12|1097|1222|1675.0|18|4|14|Yes|YES|YES|medium_cost
74387|1283.0|Yes|1.6|YES|4|No|47|0.9|93.0|5|5|372|692|2698.0|9|6|17|Yes|YES|NO|high_cost
75489|1281.0|Yes|2.3|YES|0|No|28|0.3|148.0|1|6|1285|1617|1129.0|12|1|6|No|YES|NO|medium_cost
61921|1066.0|No|0.6|NO|2|Yes|7|0.9|114.0|7|18|1242|1571|468.0|19|13|6|Yes|YES|NO|low_cost
74776|730.0|No|2.1|YES|0|Yes|4|0.1|89.0|8|2|302|1247|1210.0|19|15|4|Yes|YES|YES|low_cost
55506|1053.0|Yes|0.8|YES|7|Yes|45|0.3|103.0|1|12|594|1767|3086.0|17|6|5|Yes|YES|YES|very_high_cost
63056|1611.0|Yes|0.5|YES|11|No|3|0.6|98.0|3|14|303|714|1595.0|8|4|9|Yes|NO|YES|medium_cost
65788|793.0|No|1.0|YES|5|Yes|30|0.9|133.0|2|15|1858|1935|2332.0|17|13|14|Yes|YES|YES|high_cost
50910|||||3|No|62|0.5||4|8|403|1933||19|11|15|Yes|||high_cost
50841|1662.0|No|0.5|NO|0|Yes|61|0.8|126.0|4|13|32|1509|3760.0|9|5|13|Yes|YES|YES|very_high_cost
53025|1281.0|Yes|2.8|YES|3|Yes|8|0.3|144.0|4|19|590|954|1851.0|8|2|9|Yes|YES|NO|medium_cost
58738|538.0|No|0.8|NO|12|Yes|2|0.8|177.0|7|13|235|662|417.0|8|4|9|Yes|NO|YES|low_cost
62425|823.0|Yes|0.5|NO|0|No|39|0.4|187.0|8|4|630|888|294.0|13|9|11|No|NO|YES|low_cost
70271|1733.0|Yes|2.8|NO|3|Yes|36|1.0|119.0|6|20|357|527|3576.0|17|16|9|Yes|NO|NO|very_high_cost
61739|1429.0|No||YES|0|Yes|40|0.9||3|14|246|820|3945.0|11|7|18|Yes|NO||very_high_cost
64958|1839.0|Yes|1.2|NO|9|Yes|54|0.5|200.0|7|11|475|1493|927.0|19|10|18|Yes|NO|YES|medium_cost
69873|659.0|No|2.7|NO|6|Yes|6|0.5|110.0|3|7|1054|1929|2044.0|15|5|2|Yes|NO|YES|medium_cost
64347|1953.0|Yes|2.1|YES|7|No|56|0.1|158.0|8|9|555|764|2334.0|11|5|4|Yes|NO|NO|high_cost
60158|1172.0|No|1.9|NO|0|Yes|27|0.7|164.0|1|3|607|1092|1477.0|12|0|6|Yes|NO|NO|medium_cost
67820|612.0|Yes|1.9|YES|6|No|16|0.3|102.0|7|7|1360|1891|3161.0|8|4|3|No|NO|NO|very_high_cost
65689|1563.0|No|2.4|NO|0|Yes|24|0.2|170.0|8|0|142|1699|3660.0|7|5|5|Yes|YES|NO|very_high_cost
52221|1191.0|No|1.3|YES|16|Yes|26|0.8|84.0|1|20|681|683|1604.0|14|3|9|Yes|NO|YES|medium_cost
73867|615.0|Yes|0.5|YES|0|No|42|0.6|163.0|6|4|104|1664|2211.0|7|4|18|No|NO|YES|medium_cost
57230|1893.0|Yes|2.1|YES|8|No|63|0.2|134.0|2|11|637|763|3822.0|14|3|18|No|YES|YES|very_high_cost
75582|1563.0|No|1.7|YES|10|No|16|0.1|151.0|7|13|410|572|3922.0|11|1|8|No|NO|YES|very_high_cost
62730|1995.0|Yes|1.9|NO|6|No|9|0.8|139.0|6|18|1830|1963|1203.0|14|12|18|Yes|YES|YES|high_cost
55375|1517.0|No|0.5|NO|6|Yes|48|0.6|143.0|5|14|802|1489|2822.0|15|5|11|Yes|YES|YES|very_high_cost
53598|832.0|No|1.6|YES|1|Yes|34|0.3|108.0|5|5|311|1294|447.0|15|13|12|Yes|YES|NO|low_cost
78750|1162.0|No|2.0|NO|0|Yes|56|0.7|114.0|7|1|56|997|1652.0|5|0|20|Yes|NO|NO|medium_cost
62065|1595.0|Yes|2.6|NO|7|No|12|0.3|121.0|8|19|344|655|3608.0|15|1|16|No|YES|NO|very_high_cost
74124|1329.0|Yes||NO|1|No|52|0.9||6|2|1053|1458|1228.0|8|6|6|Yes|NO||medium_cost
54187|928.0|Yes|0.5|YES|11|No|56|0.7|80.0|8|13|221|1243|666.0|19|10|5|No|YES|NO|low_cost
51080|1656.0|Yes|0.5|YES|8|Yes|38|0.1|105.0|7|17|506|519|1499.0|12|8|19|Yes|NO|YES|medium_cost
77318|1937.0|Yes|1.7|NO|17|No|58|0.6|189.0|1|19|1728|1767|3321.0|5|4|14|Yes|YES|NO|very_high_cost
57038|977.0|Yes|1.1|YES|2|No|57|0.6|181.0|6|7|63|566|1206.0|7|1|8|No|YES|YES|low_cost
56521|768.0|Yes|0.9|NO|16|Yes|56|0.1|113.0|1|20|418|515|952.0|19|3|16|Yes|NO|YES|low_cost
75827|1464.0|Yes|0.5|YES|11|No|12|0.9|117.0|2|14|854|1168|3927.0|5|3|15|No|YES|YES|very_high_cost
58655|1177.0|No|0.9|NO|1|Yes|29|0.4|191.0|2|8|178|882|311.0|18|5|19|Yes|NO|NO|low_cost
60210|1348.0|No|2.0|NO|18|No|52|0.3|98.0|3|20|1869|1942|955.0|18|11|7|Yes|YES|YES|medium_cost
71860|1956.0|No||NO|0|Yes|37|0.5|87.0|3|2|185|776|1109.0|13|1|19|Yes|YES|NO|medium_cost
63329|1751.0|No||YES|6|No|8|0.6|178.0|6|20|170|564|2969.0|8|6|17|No|NO|YES|high_cost
64399|1530.0|No|2.0|NO|11|No|42|0.8|177.0|6|13|454|1975|725.0|11|10|19|No|NO|YES|low_cost
56441|1997.0|Yes|1.8|YES|1|No|40|0.5|185.0|4|8|866|1212|1655.0|7|6|15|Yes|NO|NO|high_cost
59765|1414.0|Yes|1.5|YES|5|No|44|0.5|180.0|2|6|44|1118|3490.0|16|12|13|No|YES|NO|very_high_cost
57222|1707.0|No|1.4|NO|0|No|41|0.8|80.0|7|2|1331|1388|1774.0|12|0|10|No|NO|NO|high_cost
65833|894.0|No|0.5|YES|1|Yes|50|0.5|199.0|3|14|1285|1462|3615.0|13|0|6|Yes|NO|YES|very_high_cost
53078|645.0|No|1.2|NO|6|Yes|41|0.7|184.0|8|17|741|1130|714.0|18|2|13|Yes|YES|NO|low_cost
66125|1163.0|No|2.8|YES|0|No|49|0.6|155.0|2|0|520|754|2768.0|19|2|12|No|NO|YES|high_cost
71732|1126.0|No|0.7|NO|3|No|49|0.9|165.0|8|17|114|1726|3739.0|14|1|13|Yes|NO|NO|very_high_cost
53448|1648.0|No|0.7|NO|6|Yes|64|0.8|170.0|4|9|1153|1876|610.0|8|1|6|Yes|YES|NO|medium_cost
54521|1170.0|Yes|0.9|NO|6|Yes|14|0.4|199.0|2|13|474|709|715.0|18|5|20|Yes|NO|YES|low_cost
57597|508.0|No|0.8|NO|7|Yes|42|0.3|94.0|1|8|39|557|663.0|13|12|7|Yes|NO|NO|low_cost
61684|1097.0|No|2.1|YES|6|No|64|0.2|161.0|3|8|419|1914|1725.0|14|5|9|Yes|NO|YES|medium_cost
68417|728.0|No|1.7|YES|0|Yes|5|0.6|101.0|2|20|584|775|834.0|16|0|5|Yes|YES|NO|low_cost
58994|1980.0|No|0.5|YES|2|Yes|29|0.8|177.0|1|13|312|1910|3865.0|12|10|18|Yes|NO|NO|very_high_cost
75374|1504.0|No|2.3|YES|1|No|64|0.9|182.0|1|2|19|1923|3059.0|6|5|10|No|YES|NO|very_high_cost
74100|1379.0|Yes|2.1|YES|14|Yes|63|1.0|83.0|1|17|207|1370|651.0|9|6|7|Yes|YES|NO|low_cost
61270|1698.0|No||NO|5|Yes|18|0.9||6|20|363|994|796.0|13|3|14|Yes|||low_cost
69272|920.0|No|2.1|YES|5|No|25|0.4|115.0|7|14|209|1078|785.0|10|7|5|No|YES|YES|low_cost
64225|1144.0|Yes|1.5|YES|0|No|21|0.4|189.0|1|11|159|724|3252.0|16|0|8|No|NO|NO|high_cost
51833|1995.0|Yes|0.5|NO|6|No|26|0.2|129.0|1|15|649|1104|1322.0|15|11|7|No|YES|YES|medium_cost
55066|1430.0|No|0.5|YES|1|No|27|0.5|183.0|1|16|1132|1182|2832.0|7|1|15|No|YES|YES|high_cost
60593|972.0|Yes|0.5|YES|5|No|13|0.4|193.0|5|8|1392|1795|1615.0|11|6|13|No|YES|NO|medium_cost
67772|662.0|No|0.5|NO|5|No|20|0.8|138.0|1|10|1001|1224|2125.0|17|15|15|No|YES|YES|medium_cost
65280|1867.0|No|2.3|NO|0|Yes|9|0.1|191.0|6|3|712|1442|990.0|6|1|2|Yes|NO|YES|medium_cost
79294|1730.0|No|2.0|YES|0|Yes|20|0.1|143.0|4|10|418|1023|1595.0|14|0|12|Yes|YES|NO|medium_cost
65213|1723.0|Yes|1.0|NO|1|Yes|7|0.6|126.0|3|17|384|1361|1213.0|5|0|16|Yes|YES|YES|medium_cost
61569|1882.0|Yes|1.3|YES|8|No|47|0.2|140.0|2|13|119|652|2500.0|17|1|11|No|NO|YES|high_cost
63340|803.0|No|0.8|YES|0|No|18|0.3|106.0|4|1|627|935|2801.0|18|15|12|No|YES|NO|high_cost
52194|580.0|Yes|1.2|YES|0|No|47|0.9|91.0|3|1|1086|1345|3451.0|15|1|11|Yes|YES|NO|very_high_cost
71134|668.0|No|2.3|NO|2|Yes|48|0.3|114.0|1|19|195|1292|1201.0|14|12|4|Yes|YES|NO|low_cost
72316|1391.0|No|1.4|NO|2|Yes|36|0.8|182.0|1|6|14|1256|3139.0|14|7|14|Yes|YES|NO|high_cost
64423|1560.0|No|2.3|NO|0|Yes|22|0.8|169.0|7|1|745|1364|1938.0|15|11|16|Yes|YES|YES|high_cost
79923|821.0|No|1.8|YES|5|No|54|0.1|109.0|3|9|253|1786|3185.0|8|4|15|Yes|NO|NO|high_cost
76701|811.0|Yes|2.4|YES|5|Yes|2|0.3|106.0|6|13|333|1429|2111.0|18|7|2|Yes|NO|YES|medium_cost
55887|1989.0|Yes|2.9|YES|8|No|17|0.1|193.0|8|15|629|682|2369.0|7|0|18|Yes|YES|NO|high_cost
74448|1034.0|Yes|2.7|YES|6|No|37|0.7|120.0|7|20|707|1199|3625.0|17|1|12|No|YES|YES|very_high_cost
52126|618.0|No|2.1|NO|2|No|6|0.3|86.0|1|4|1314|1688|1051.0|13|10|15|No|NO|YES|low_cost
56270|654.0|Yes|1.3|NO|0|Yes|52|0.7|196.0|4|4|1715|1898|1036.0|17|4|13|Yes|NO|NO|medium_cost
51588|576.0|Yes|2.8|NO|2|Yes|10|0.2|184.0|5|7|513|1438|2938.0|6|0|5|Yes|YES|YES|high_cost
78758|667.0|Yes|0.6|NO|6|Yes|3|0.7|185.0|6|13|13|1463|2855.0|5|0|19|Yes|NO|YES|high_cost
58940|869.0|Yes|1.0|NO|7|Yes|57|0.6|118.0|1|15|1243|1584|2727.0|13|3|8|Yes|NO|NO|high_cost
53681|635.0|Yes|0.5|YES|2|No|42|0.4|149.0|3|4|300|1059|2973.0|12|5|18|No|NO|YES|high_cost
79896|609.0|Yes|3.0|NO|15|Yes|44|0.3|117.0|1|16|58|1253|2581.0|15|11|15|Yes|NO|YES|medium_cost
53475|1557.0|No|2.8|YES|16|No|2|0.1|123.0|5|20|1107|1442|2690.0|18|16|9|No|NO|YES|very_high_cost
50186|1604.0|Yes||NO|2|No|33|1.0||8|5|134|939|916.0|13|10|12|No|YES|YES|low_cost
68290|||||7|Yes|8|0.5||8|16|275|986||19|17|19|Yes|||high_cost
74962|848.0|Yes|2.1|YES|10|Yes|19|0.8|148.0|7|18|176|1029|3359.0|10|0|14|Yes|NO|NO|high_cost
51512|1610.0|Yes|2.9|NO|7|Yes|64|0.9|181.0|4|12|1236|1280|941.0|8|4|9|Yes|YES|NO|medium_cost
58295|1828.0|Yes|2.1|YES|0|No|17|0.9|199.0|1|1|336|898|2280.0|17|14|4|No|NO|NO|high_cost
69157|880.0|No|2.0|YES|1|Yes|50|0.5|194.0|7|3|1116|1381|827.0|15|9|6|Yes|NO|YES|low_cost
73834|1394.0|Yes|0.9|YES|10|Yes|62|0.3|175.0|5|13|1010|1565|473.0|11|1|20|Yes|YES|NO|low_cost
54780|1960.0|Yes|2.3|YES|1|Yes|61|0.3|86.0|7|3|205|1299|3865.0|10|7|11|Yes|NO|NO|very_high_cost
68798|809.0|No|0.8|NO|10|No|21|0.9|91.0|7|19|1453|1726|1274.0|18|7|3|No|NO|NO|medium_cost
59941|899.0|No|||13|Yes|57|0.9||2|18|788|1331|364.0|11|1|7|Yes|||low_cost
67067|1976.0|Yes|0.7|YES|4|No|32|0.8|171.0|2|7|1301|1922|3699.0|17|11|13|No|YES|YES|very_high_cost
73035|879.0|No|1.5|YES|0|Yes|21|0.8|187.0|4|2|463|1038|2927.0|14|13|11|Yes|NO|YES|high_cost
61447|916.0|Yes|2.6|NO|0|No|36|0.3|195.0|4|12|188|992|1470.0|13|0|14|No|YES|NO|low_cost
62080|763.0|No|1.7|YES|8|Yes|2|0.5|92.0|8|14|1028|1186|1050.0|6|4|8|Yes|YES|NO|low_cost
64336|508.0|No||YES|0|No|9|0.4|162.0|6|2|1419|1920|2616.0|18|8|10|Yes|YES|YES|high_cost
50022|825.0|No|2.9|YES|0|No|34|0.8|99.0|8|17|1471|1866|2915.0|8|2|10|Yes|YES|NO|very_high_cost
73168|1864.0|No||NO|8|Yes|46|0.7||1|12|168|981|2686.0|11|7|18|Yes|||high_cost
58372|1725.0|No|0.5|YES|8|Yes|52|1.0|185.0|6|12|1125|1195|1243.0|19|18|5|Yes|YES|YES|medium_cost
77226|1108.0|Yes|2.9|NO|10|No|52|0.1|183.0|2|12|130|1706|3264.0|16|1|13|No|YES|YES|very_high_cost
55902|1011.0|No|1.1|NO|4|Yes|36|0.2|131.0|7|18|481|749|2261.0|7|6|16|Yes|YES|YES|medium_cost
72749|1703.0|Yes|1.5|YES|17|Yes|55|0.7|138.0|5|19|1411|1711|2993.0|5|1|20|Yes|YES|YES|very_high_cost
73543|1067.0|Yes|1.7|YES|0|No|58|0.5|135.0|7|0|79|681|706.0|12|9|16|No|YES|NO|low_cost
54019|||||5|Yes|42|0.6||5|14|1187|1974||10|1|8|Yes|||very_high_cost
78075|775.0|Yes|2.6|NO|0|No|30|0.4|189.0|7|10|561|1510|2523.0|17|16|9|Yes|NO|YES|high_cost
55952|1899.0|Yes|0.6|NO|0|No|26|0.1|151.0|2|0|96|814|336.0|13|11|4|Yes|NO|YES|low_cost
52539|930.0|Yes|1.3|YES|1|Yes|14|0.4|97.0|6|10|77|1025|2457.0|11|7|17|Yes|YES|NO|medium_cost
66562|1058.0|No|1.5|NO|2|No|19|0.4|166.0|4|14|493|1247|418.0|9|7|16|No|NO|YES|low_cost
79049|1187.0|Yes|2.2|NO|0|Yes|46|0.4|145.0|2|9|1173|1814|3917.0|13|11|8|Yes|NO|YES|very_high_cost
57645|1874.0|Yes|2.7|YES|10|No|8|0.9|166.0|7|13|964|1233|1246.0|8|1|2|No|NO|YES|medium_cost
64823|1482.0|No|0.5|NO|2|No|48|0.2|142.0|7|10|634|642|2971.0|12|8|12|Yes|YES|YES|high_cost
72986|1809.0|Yes||NO|3|Yes|59|0.1||3|4|639|721|2324.0|10|6|16|Yes|NO|YES|high_cost
50534|864.0|Yes||YES|0|Yes|54|0.7||2|1|127|1670|3121.0|18|2|16|Yes|||high_cost
73344|625.0|Yes|1.9|NO|12|Yes|33|0.2|191.0|1|20|431|550|3801.0|10|6|2|Yes|NO|NO|high_cost
74033|1880.0|Yes|1.8|NO|4|Yes|18|0.7|138.0|3|5|71|699|3333.0|17|15|7|Yes|NO|NO|very_high_cost
61291|1138.0|No|1.4|NO|12|Yes|44|0.2|187.0|8|17|111|1138|3475.0|19|3|3|Yes|NO|NO|very_high_cost
79481|560.0|No|0.5|NO|14|No|23|1.0|146.0|8|15|356|1903|2360.0|17|16|18|No|YES|YES|medium_cost
67073|1117.0|No|0.5|NO|1|No|12|0.6|144.0|7|8|798|817|2895.0|7|6|16|Yes|YES|NO|high_cost
53147|1712.0|No|1.4|NO|1|No|63|0.5|137.0|7|12|747|1126|3652.0|16|1|19|Yes|NO|NO|very_high_cost
65336|1836.0|Yes|1.7|YES|3|No|26|0.1|134.0|6|16|408|1139|3097.0|5|0|18|No|YES|NO|very_high_cost
56865|1036.0|Yes|2.4|NO|0|No|39|0.2|119.0|7|3|373|926|2101.0|10|7|2|No|YES|NO|medium_cost
63130|1860.0|Yes|2.3|NO|15|No|23|0.6|162.0|4|16|1362|1506|3918.0|9|2|8|No|YES|NO|very_high_cost
54795|1375.0|Yes||NO|3|Yes|9|0.9|145.0|7|19|475|726|3869.0|19|18|10|Yes|YES|YES|very_high_cost
50969|1945.0|No|1.6|YES|0|Yes|57|0.3|195.0|4|1|743|1753|732.0|14|1|14|Yes|YES|NO|medium_cost
69776|1896.0|No|0.5|YES|8|Yes|7|0.4|141.0|2|13|447|794|3684.0|9|7|18|Yes|NO|NO|very_high_cost
53336|788.0|No|2.5|YES|4|Yes|57|0.9|91.0|8|12|42|1161|3969.0|12|8|6|Yes|YES|YES|very_high_cost
74127|880.0|Yes|1.7|YES|0|No|33|0.7|173.0|2|2|30|1350|1414.0|12|1|7|Yes|YES|NO|low_cost
75655|1323.0|Yes|2.5|YES|10|Yes|28|0.2|131.0|4|12|162|619|1892.0|10|0|15|Yes|YES|YES|medium_cost
69454|1868.0|No|2.0|YES|0|Yes|42|0.2|169.0|1|4|347|660|3131.0|8|3|7|Yes|YES|YES|very_high_cost
60808|1266.0|No|1.9|YES|0|Yes|7|0.2|184.0|3|12|346|1468|2532.0|10|5|4|Yes|YES|YES|high_cost
53502|1042.0|No|2.7|YES|16|Yes|50|0.8|93.0|7|18|727|1705|3215.0|18|0|20|Yes|YES|YES|very_high_cost
61133|1479.0|No|0.5|NO|8|No|19|0.6|156.0|3|10|180|1476|3323.0|13|12|6|Yes|NO|YES|very_high_cost
52005|1476.0|Yes|1.2|YES|0|Yes|55|0.1|171.0|4|5|1641|1666|1529.0|13|8|3|Yes|NO|YES|high_cost
65873|1552.0|Yes|2.2|NO|6|Yes|13|0.2|123.0|6|9|269|1026|2403.0|9|2|9|Yes|YES|YES|high_cost
55482|1454.0|Yes|0.5|YES|1|No|34|0.7|83.0|4|3|250|1033|3419.0|7|5|5|Yes|YES|NO|very_high_cost
71240|1007.0|No|2.0|NO|0|No|45|0.1|95.0|5|2|1186|1529|3648.0|9|0|16|No|NO|NO|very_high_cost
76473|652.0|Yes|2.4|YES|9|Yes|17|0.7|173.0|5|11|77|559|1974.0|12|10|12|Yes|NO|NO|low_cost
56331|1504.0|No|1.5|NO|12|Yes|34|0.7|142.0|8|15|507|973|2806.0|7|2|7|Yes|NO|YES|high_cost
75026|1726.0|Yes|0.9|YES|2|No|51|0.6|193.0|4|3|379|1223|2239.0|13|9|13|Yes|NO|YES|high_cost
65324|1029.0|Yes|1.9|YES|5|Yes|5|0.2|171.0|5|8|264|956|582.0|15|7|4|Yes|YES|YES|low_cost
77182|1582.0|No||NO|2|Yes|44|0.5|112.0|6|13|1486|1797|3890.0|17|10|10|Yes|YES|YES|very_high_cost
79454|1478.0|Yes|0.8|YES|12|No|48|0.7|99.0|5|17|694|882|1141.0|5|2|6|No|NO|YES|medium_cost
63805|1178.0|Yes|1.3|NO|0|No|49|0.6|101.0|5|0|579|596|2511.0|6|3|17|No|NO|NO|high_cost
