CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
720983733,Attrited Customer,44,M,3,0.0,Single,1.0,0.0,36,2,3,3,15422.0,864,14558.0,0.578,2136,54,0.8,0.056
720087708,Existing Customer,38,F,3,0.0,Married,0.0,0.0,31,4,3,2,1854.0,0,1854.0,0.885,5245,89,0.712,0.0
779499933,Existing Customer,46,M,5,0.0,Divorced,2.0,0.0,28,6,1,1,34516.0,1259,33257.0,0.671,4300,94,0.741,0.036
772036233,Existing Customer,62,M,1,1.0,Single,2.0,0.0,51,6,2,3,5711.0,0,5711.0,0.583,4320,72,0.674,0.0
773228133,Attrited Customer,39,F,2,1.0,Married,0.0,0.0,29,3,2,2,1677.0,0,1677.0,0.869,2437,41,0.708,0.0
708664008,Existing Customer,57,M,3,1.0,Married,2.0,0.0,45,6,3,4,14270.0,0,14270.0,0.398,1222,37,0.423,0.0
714868608,Existing Customer,52,F,4,1.0,Married,0.0,0.0,36,6,3,1,3021.0,1530,1491.0,0.731,4105,76,0.767,0.506
711802758,Existing Customer,63,M,1,1.0,Married,1.0,0.0,53,4,1,2,6128.0,1895,4233.0,0.583,1700,42,0.355,0.309
718471758,Existing Customer,49,M,4,2.0,Single,1.0,1.0,37,5,2,2,30976.0,2051,28925.0,0.684,3193,69,0.725,0.066
794528283,Existing Customer,44,M,4,1.0,Married,1.0,0.0,28,4,2,2,2748.0,878,1870.0,0.633,3383,67,0.558,0.32
714130233,Existing Customer,39,M,2,0.0,Married,1.0,0.0,19,3,3,2,3047.0,2150,897.0,0.882,1602,37,1.312,0.706
708555633,Existing Customer,32,F,1,0.0,Single,0.0,0.0,16,2,3,1,3548.0,2517,1031.0,0.818,15157,97,0.865,0.709
739594758,Attrited Customer,51,F,2,1.0,Single,0.0,0.0,44,6,3,2,3181.0,2517,664.0,0.595,818,16,0.455,0.791
789164283,Existing Customer,55,F,0,0.0,Married,0.0,0.0,44,1,1,3,2596.0,1929,667.0,0.609,4726,87,0.812,0.743
779170008,Existing Customer,51,F,2,0.0,Single,1.0,0.0,32,4,1,2,5351.0,0,5351.0,0.763,4596,78,0.5,0.0
708577308,Existing Customer,43,F,1,0.0,Divorced,0.0,0.0,36,4,2,3,2637.0,1272,1365.0,0.728,1569,39,1.053,0.482
719617758,Existing Customer,56,F,1,1.0,Married,0.0,0.0,48,3,1,3,2464.0,1794,670.0,0.682,4610,76,0.9,0.728
820587258,Existing Customer,45,F,4,1.0,Married,0.0,1.0,40,2,5,2,10677.0,0,10677.0,0.905,8637,94,0.808,0.0
715194183,Attrited Customer,53,F,2,0.0,Single,0.0,0.0,36,3,3,4,2575.0,411,2164.0,0.833,2423,43,0.593,0.16
710668458,Existing Customer,48,F,4,1.0,Married,0.0,0.0,36,5,3,0,3696.0,0,3696.0,0.916,3405,76,0.727,0.0
720837708,Existing Customer,42,F,3,1.0,Divorced,0.0,0.0,28,1,2,3,5471.0,2517,2954.0,0.493,5103,94,0.679,0.46
717233058,Existing Customer,34,M,4,0.0,Married,1.0,0.0,26,3,2,4,5540.0,1240,4300.0,0.843,1524,31,0.824,0.224
716896833,Existing Customer,51,M,1,0.0,Single,2.0,0.0,38,3,1,4,11373.0,1319,10054.0,0.693,1976,35,0.75,0.116
789228108,Existing Customer,56,F,4,1.0,Single,0.0,0.0,45,2,2,3,9091.0,1306,7785.0,0.743,4378,86,0.654,0.144
717831783,Existing Customer,58,F,2,0.0,Married,0.0,0.0,45,3,3,4,1942.0,1536,406.0,0.615,1371,38,0.407,0.791
717195933,Attrited Customer,42,M,3,1.0,Married,1.0,0.0,30,2,2,3,5298.0,0,5298.0,0.857,2431,37,0.542,0.0
718127958,Existing Customer,58,M,0,1.0,Divorced,0.0,0.0,36,4,2,2,9097.0,1656,7441.0,0.813,4174,85,0.7,0.182
710997183,Existing Customer,46,M,0,0.0,Married,1.0,2.0,36,3,3,2,34516.0,1092,33424.0,0.737,1409,39,0.345,0.032
721049658,Existing Customer,53,M,3,1.0,Single,2.0,0.0,34,6,3,0,2506.0,0,2506.0,0.598,1687,62,0.59,0.0
754480233,Existing Customer,50,M,2,2.0,Divorced,1.0,0.0,43,5,2,4,3525.0,0,3525.0,0.798,4742,62,0.824,0.0
720595083,Existing Customer,40,F,3,0.0,Married,0.0,0.0,30,4,2,3,1620.0,1278,342.0,0.595,4530,69,1.029,0.789
711669258,Attrited Customer,50,F,3,0.0,Single,0.0,0.0,36,2,3,3,3187.0,986,2201.0,0.615,2381,47,0.516,0.309
720079758,Existing Customer,46,F,3,0.0,Single,0.0,0.0,42,6,4,2,1910.0,1431,479.0,0.851,5253,82,0.745,0.749
718614183,Attrited Customer,43,F,4,0.0,Single,0.0,1.0,31,6,2,2,13651.0,0,13651.0,1.046,9772,71,0.775,0.0
816826008,Existing Customer,41,M,4,0.0,Married,0.0,0.0,36,1,1,2,1950.0,998,952.0,0.619,4630,84,0.714,0.512
769732233,Existing Customer,40,M,5,1.0,Married,2.0,0.0,34,6,2,4,11942.0,1651,10291.0,0.598,1085,29,0.208,0.138
708942408,Existing Customer,46,F,3,0.0,Single,1.0,0.0,36,3,2,2,7020.0,1784,5236.0,0.815,16937,116,0.731,0.254
778447908,Existing Customer,51,M,2,1.0,Married,2.0,0.0,33,3,1,2,3558.0,0,3558.0,0.57,4136,65,0.912,0.0
713914683,Existing Customer,44,F,1,1.0,Single,1.0,0.0,36,3,4,2,1484.0,885,599.0,0.951,4819,74,0.805,0.596
721301733,Existing Customer,53,M,1,1.0,Married,2.0,0.0,38,6,3,2,22140.0,733,21407.0,0.987,1580,45,0.667,0.033
709663608,Attrited Customer,43,F,1,1.0,Married,0.0,0.0,36,4,2,4,1536.0,0,1536.0,0.571,1973,36,0.333,0.0
823845783,Existing Customer,53,M,2,0.0,Married,3.0,0.0,49,6,2,3,3386.0,1984,1402.0,0.573,1318,37,0.194,0.586
826513233,Existing Customer,54,F,3,0.0,Married,0.0,0.0,50,6,2,2,3796.0,2396,1400.0,0.569,2069,54,0.742,0.631
715174983,Existing Customer,40,M,3,1.0,Married,1.0,0.0,36,4,4,4,2223.0,597,1626.0,0.572,3331,67,0.675,0.269
712642533,Existing Customer,38,M,3,0.0,Single,2.0,0.0,26,6,1,3,32866.0,2098,30768.0,0.549,3788,76,0.689,0.064
709892658,Existing Customer,48,F,5,1.0,Single,0.0,0.0,38,5,3,2,1605.0,1300,305.0,0.95,4495,67,0.718,0.81
712403358,Existing Customer,55,F,2,1.0,Single,1.0,0.0,35,4,4,4,1438.3,696,742.3,0.888,4307,76,0.9,0.484
771719283,Existing Customer,39,F,4,2.0,Married,0.0,0.0,27,2,1,1,8587.0,1324,7263.0,0.897,8854,92,0.643,0.154
720766908,Attrited Customer,40,F,2,0.0,Single,0.0,0.0,28,2,2,2,3021.0,0,3021.0,0.694,2814,37,0.321,0.0
720487308,Existing Customer,49,M,1,0.0,Divorced,1.0,0.0,38,3,3,2,15898.0,0,15898.0,1.049,4184,54,1.077,0.0
720148983,Existing Customer,54,F,1,0.0,Married,0.0,0.0,40,5,2,4,2178.0,1144,1034.0,1.585,1724,47,1.043,0.525
809565183,Attrited Customer,52,F,1,1.0,Single,0.0,0.0,47,3,3,4,1842.0,625,1217.0,0.729,2650,43,0.483,0.339
719391783,Existing Customer,46,M,4,0.0,Married,1.0,0.0,35,3,2,2,9149.0,1566,7583.0,0.971,1790,60,0.765,0.171
713857758,Attrited Customer,53,F,1,1.0,Married,0.0,0.0,36,6,3,1,5842.0,198,5644.0,0.396,1828,44,0.517,0.034
719101908,Existing Customer,51,F,1,1.0,Married,0.0,0.0,39,4,3,3,2002.0,1248,754.0,0.502,1585,40,0.905,0.623
767354208,Existing Customer,48,M,4,1.0,Married,2.0,0.0,41,4,2,1,14322.0,0,14322.0,0.602,3993,75,0.531,0.0
710374008,Existing Customer,53,M,1,1.0,Single,2.0,0.0,47,1,1,2,34516.0,1583,32933.0,0.631,12906,100,0.639,0.046
720819858,Existing Customer,47,F,4,2.0,Single,0.0,0.0,27,1,2,2,8837.0,2517,6320.0,0.618,8210,100,0.754,0.285
709550958,Existing Customer,51,M,3,1.0,Married,1.0,0.0,32,3,1,4,7133.0,0,7133.0,0.612,2689,62,0.59,0.0
708824958,Existing Customer,50,F,4,0.0,Single,0.0,0.0,42,2,1,2,1460.0,0,1460.0,0.682,4265,63,0.615,0.0
712877733,Existing Customer,48,M,5,1.0,Married,2.0,0.0,42,6,3,3,12882.0,1402,11480.0,0.783,4407,84,0.647,0.109
771219033,Existing Customer,42,M,1,0.0,Divorced,2.0,0.0,29,4,3,3,17506.0,1979,15527.0,0.447,4199,73,0.659,0.113
714986583,Existing Customer,55,F,4,0.0,Single,0.0,0.0,46,3,2,2,4978.0,923,4055.0,0.883,5025,62,0.879,0.185
715217733,Existing Customer,33,F,2,0.0,Single,0.0,0.0,25,5,1,4,11922.0,792,11130.0,0.667,2154,61,0.525,0.066
713975433,Existing Customer,32,F,0,0.0,Divorced,0.0,0.0,25,2,3,0,8851.0,1753,7098.0,0.627,14783,110,0.864,0.198
804601833,Existing Customer,44,M,2,0.0,Divorced,1.0,1.0,39,1,2,3,34516.0,1601,32915.0,0.686,7491,86,0.72,0.046
719662458,Existing Customer,44,F,2,1.0,Divorced,0.0,0.0,27,5,2,2,1438.3,679,759.3,0.859,1117,29,1.071,0.472
812794983,Existing Customer,41,F,3,1.0,Married,0.0,0.0,31,2,2,2,4086.0,1974,2112.0,0.775,7932,87,0.642,0.483
711008508,Existing Customer,59,M,2,1.0,Single,1.0,0.0,50,2,1,2,11808.0,0,11808.0,0.813,13751,113,0.823,0.0
709977933,Attrited Customer,52,M,5,0.0,Married,2.0,0.0,44,2,3,4,9959.0,199,9760.0,1.003,8517,60,0.5,0.02
710842308,Existing Customer,41,F,5,0.0,Single,1.0,0.0,26,4,3,4,2264.0,928,1336.0,0.662,4150,83,0.844,0.41
713520858,Existing Customer,53,F,1,1.0,Single,0.0,0.0,38,3,3,2,3895.0,1981,1914.0,0.839,16023,119,0.725,0.509
709381383,Existing Customer,49,M,4,1.0,Married,1.0,0.0,36,4,6,2,2952.0,2517,435.0,0.809,3830,77,0.51,0.853
711772008,Attrited Customer,35,F,3,1.0,Single,0.0,0.0,22,1,2,1,1890.0,666,1224.0,0.691,1483,36,0.5,0.352
721495458,Existing Customer,44,M,3,1.0,Married,1.0,0.0,32,2,1,1,20001.0,0,20001.0,0.742,8094,96,0.6,0.0
713941158,Existing Customer,47,F,1,0.0,Divorced,0.0,0.0,36,6,5,1,5222.0,2517,2705.0,0.569,4433,81,0.588,0.482
801508383,Existing Customer,48,M,2,1.0,Married,2.0,0.0,42,6,3,2,25658.0,1721,23937.0,0.592,4498,85,0.635,0.067
767005683,Existing Customer,60,M,0,0.0,Single,1.0,0.0,46,6,2,1,1781.0,1551,230.0,0.722,3527,66,0.61,0.871
710710233,Existing Customer,58,M,4,1.0,Married,3.0,1.0,45,4,2,3,34516.0,0,34516.0,0.849,15560,100,0.724,0.0
802817358,Existing Customer,38,F,3,0.0,Married,0.0,0.0,32,4,2,1,11594.0,2072,9522.0,0.983,2320,51,0.594,0.179
716165508,Existing Customer,51,M,2,0.0,Married,1.0,0.0,40,2,1,1,3559.0,0,3559.0,0.585,4498,94,0.649,0.0
713569158,Attrited Customer,43,F,3,0.0,Single,1.0,0.0,34,1,3,2,1654.0,1474,180.0,0.586,2086,47,0.621,0.891
818280108,Existing Customer,43,F,4,0.0,Single,0.0,0.0,38,1,1,1,1820.0,0,1820.0,0.708,7714,91,0.596,0.0
780998133,Existing Customer,43,M,3,1.0,Married,2.0,0.0,34,3,4,4,10540.0,1489,9051.0,1.029,1980,45,0.607,0.141
788842008,Existing Customer,50,F,3,0.0,Married,0.0,0.0,34,2,2,2,4060.0,2336,1724.0,0.943,5173,87,0.706,0.575
710980383,Attrited Customer,53,M,3,0.0,Single,2.0,1.0,33,2,2,3,34516.0,0,34516.0,0.534,6361,74,1.114,0.0
716819958,Existing Customer,60,M,2,1.0,Married,1.0,0.0,50,3,1,2,9033.0,845,8188.0,0.663,1661,35,0.4,0.094
712163433,Attrited Customer,47,M,3,0.0,Married,1.0,0.0,29,1,2,4,1684.0,644,1040.0,0.723,2164,36,0.714,0.382
720637008,Existing Customer,51,F,2,0.0,Married,0.0,0.0,43,6,2,3,2124.0,1426,698.0,0.966,3210,52,0.733,0.671
713013483,Existing Customer,40,F,4,1.0,Divorced,0.0,0.0,36,5,3,3,1438.3,915,523.3,0.464,3754,58,0.611,0.636
789129033,Existing Customer,44,M,5,0.0,Single,2.0,0.0,32,5,3,2,14910.0,877,14033.0,0.772,1150,26,0.625,0.059
711278283,Existing Customer,61,F,1,0.0,Divorced,0.0,0.0,50,5,1,2,8604.0,1075,7529.0,0.464,4705,65,0.806,0.125
812493033,Existing Customer,44,F,3,0.0,Single,1.0,0.0,37,4,1,1,3410.0,1110,2300.0,0.63,5102,63,0.615,0.326
709446783,Existing Customer,46,M,4,1.0,Single,1.0,0.0,38,3,3,2,4335.0,2480,1855.0,0.543,1373,36,1.118,0.572
713379258,Existing Customer,32,F,1,0.0,Married,0.0,0.0,36,1,1,2,4097.0,1293,2804.0,0.671,15925,100,0.786,0.316
712579983,Existing Customer,40,F,2,1.0,Single,0.0,0.0,30,5,2,3,1438.3,0,1438.3,0.542,2258,59,0.788,0.0
709824633,Existing Customer,44,F,4,0.0,Single,0.0,0.0,35,2,5,3,1552.0,1375,177.0,0.995,5064,80,0.905,0.886
713249883,Existing Customer,51,F,2,0.0,Married,1.0,0.0,36,6,3,3,3359.0,873,2486.0,0.785,4572,81,0.688,0.26
720991833,Attrited Customer,48,F,2,2.0,Married,0.0,0.0,36,4,3,4,2514.0,2090,424.0,0.842,2603,53,0.606,0.831
715140933,Existing Customer,45,F,3,1.0,Single,1.0,1.0,39,5,2,4,21425.0,1459,19966.0,1.061,3704,60,0.538,0.068
713469333,Existing Customer,40,M,2,0.0,Single,2.0,0.0,28,6,2,4,19279.0,1427,17852.0,0.892,1777,56,0.647,0.074
715012833,Existing Customer,46,F,1,0.0,Married,0.0,0.0,36,1,3,3,3073.0,2517,556.0,0.841,4858,77,0.974,0.819
716251608,Existing Customer,45,F,4,0.0,Married,0.0,0.0,36,6,1,4,2051.0,0,2051.0,0.989,4355,87,0.977,0.0
769985883,Existing Customer,45,M,2,1.0,Single,2.0,0.0,39,6,3,3,1613.0,0,1613.0,0.635,3549,65,0.444,0.0
709523508,Existing Customer,65,F,0,0.0,Single,0.0,1.0,53,5,1,2,11097.0,0,11097.0,0.648,4836,83,0.566,0.0
710061783,Attrited Customer,49,M,1,1.0,Married,1.0,0.0,40,6,1,4,14973.0,0,14973.0,0.895,4517,59,0.439,0.0
711173058,Existing Customer,56,F,2,0.0,Married,0.0,0.0,45,4,3,0,5406.0,1782,3624.0,0.976,1407,29,0.812,0.33
798783858,Existing Customer,48,F,3,0.0,Single,1.0,0.0,42,2,1,1,9742.0,2517,7225.0,0.692,13082,92,0.804,0.258
785218458,Existing Customer,44,M,2,1.0,Married,1.0,0.0,38,4,1,3,2505.0,2282,223.0,0.712,4333,77,0.833,0.911
803380383,Existing Customer,46,F,5,1.0,Divorced,0.0,0.0,40,3,3,3,1592.0,925,667.0,0.804,4615,90,0.667,0.581
715663458,Existing Customer,51,F,4,0.0,Married,0.0,0.0,39,2,3,1,2268.0,651,1617.0,0.717,5016,88,0.66,0.287
712021233,Attrited Customer,33,M,3,1.0,Married,1.0,0.0,15,5,1,3,23399.0,0,23399.0,1.051,9356,74,0.85,0.0
820044333,Existing Customer,39,M,3,1.0,Divorced,1.0,0.0,34,3,3,2,2503.0,2185,318.0,0.5,4157,58,0.758,0.873
814989933,Existing Customer,45,F,4,1.0,Divorced,0.0,0.0,40,1,2,1,1795.0,1058,737.0,0.778,5575,73,0.738,0.589
721467258,Existing Customer,58,M,1,0.0,Married,1.0,0.0,36,3,2,5,2165.0,1135,1030.0,0.707,1541,33,0.833,0.524
789172683,Existing Customer,56,M,2,2.0,Married,1.0,0.0,45,6,2,0,2283.0,1430,853.0,2.316,1741,27,0.588,0.626
779804208,Existing Customer,53,F,2,1.0,Single,1.0,0.0,42,6,2,0,5332.0,0,5332.0,0.939,1371,39,1.167,0.0
715657833,Existing Customer,52,F,3,0.0,Single,0.0,0.0,41,2,3,2,1438.3,787,651.3,0.601,4956,89,0.745,0.547
719749083,Existing Customer,63,M,0,2.0,Single,0.0,0.0,54,5,2,0,7098.0,2224,4874.0,0.864,3465,59,0.788,0.313
709397508,Existing Customer,48,M,1,0.0,Married,1.0,0.0,39,2,3,1,8624.0,1709,6915.0,0.967,15738,111,0.82,0.198
714154533,Existing Customer,45,F,3,0.0,Single,0.0,0.0,36,6,1,2,3111.0,1994,1117.0,0.753,4478,56,0.697,0.641
779844408,Attrited Customer,43,F,1,2.0,Married,0.0,0.0,27,4,3,3,1438.3,0,1438.3,0.481,2137,40,0.333,0.0
818729208,Existing Customer,52,M,3,1.0,Married,1.0,0.0,47,3,3,3,8185.0,941,7244.0,0.874,4525,77,0.604,0.115
799717458,Existing Customer,42,F,3,0.0,Married,0.0,0.0,36,2,3,3,2515.0,1453,1062.0,0.649,4025,74,0.805,0.578
718762308,Existing Customer,35,F,1,1.0,Single,0.0,0.0,36,6,2,3,6622.0,2126,4496.0,1.041,3668,60,0.818,0.321
717173358,Existing Customer,60,F,0,1.0,Single,1.0,0.0,47,1,2,3,9502.0,1881,7621.0,0.717,14418,100,0.754,0.198
710036508,Existing Customer,42,M,5,0.0,Married,1.0,0.0,34,5,3,2,14281.0,1519,12762.0,0.256,1164,35,0.522,0.106
720000708,Existing Customer,32,F,0,1.0,Married,0.0,0.0,26,3,3,2,2172.0,1381,791.0,1.145,2945,69,0.408,0.636
772532208,Attrited Customer,51,F,2,2.0,Married,0.0,0.0,41,2,2,3,6630.0,916,5714.0,0.927,842,24,0.5,0.138
708549033,Existing Customer,50,F,1,0.0,Married,0.0,0.0,32,4,1,3,2055.0,1276,779.0,0.869,5025,70,0.707,0.621
711199908,Existing Customer,41,M,2,1.0,Single,1.0,0.0,30,3,1,2,2317.0,1232,1085.0,0.733,3057,71,0.919,0.532
755661933,Attrited Customer,48,F,3,1.0,Single,1.0,0.0,41,5,3,3,1899.0,671,1228.0,0.736,2434,45,0.406,0.353
721445658,Existing Customer,52,F,2,2.0,Single,0.0,0.0,34,3,3,3,6265.0,1677,4588.0,0.769,8162,89,0.589,0.268
779528658,Existing Customer,42,M,4,1.0,Divorced,1.0,0.0,25,4,3,3,3092.0,1115,1977.0,0.802,2133,41,0.783,0.361
714825408,Existing Customer,45,F,3,0.0,Single,1.0,0.0,36,2,3,3,2853.0,2517,336.0,0.595,4971,65,0.757,0.882
778984383,Existing Customer,43,F,3,0.0,Married,0.0,0.0,31,3,3,1,2692.0,2039,653.0,0.853,4622,73,0.78,0.757
718972758,Existing Customer,50,F,2,1.0,Married,0.0,0.0,40,5,3,3,2481.0,1287,1194.0,0.465,1825,51,0.821,0.519
709183683,Existing Customer,31,F,0,0.0,Single,0.0,0.0,36,4,2,0,5391.0,0,5391.0,1.075,1971,56,0.6,0.0
721374033,Existing Customer,53,F,1,0.0,Married,1.0,0.0,39,2,3,3,2164.0,1115,1049.0,0.624,4341,69,0.643,0.515
717217983,Existing Customer,43,F,3,1.0,Married,0.0,0.0,30,6,2,3,3143.0,2517,626.0,0.959,5409,79,0.881,0.801
716556258,Existing Customer,50,F,3,2.0,Single,0.0,0.0,39,6,1,3,9966.0,0,9966.0,0.966,4401,60,1.069,0.0
711113958,Existing Customer,37,F,3,0.0,Married,0.0,0.0,25,6,2,1,1438.3,674,764.3,2.18,1717,31,0.722,0.469
720219633,Existing Customer,52,F,0,1.0,Divorced,1.0,0.0,42,4,3,2,2723.0,1544,1179.0,0.794,4108,70,1.258,0.567
709405758,Existing Customer,36,M,2,1.0,Married,1.0,0.0,28,4,3,2,1911.0,1217,694.0,0.363,1965,49,0.256,0.637
793720908,Existing Customer,46,M,5,0.0,Single,1.0,0.0,40,6,2,2,7333.0,875,6458.0,0.807,3636,48,1.286,0.119
718896108,Existing Customer,48,F,3,0.0,Divorced,0.0,0.0,36,2,1,1,1438.3,0,1438.3,0.885,5014,84,0.909,0.0
715495308,Existing Customer,43,F,4,1.0,Single,0.0,0.0,36,5,4,1,8919.0,2231,6688.0,0.562,3923,73,1.028,0.25
720119808,Existing Customer,42,M,3,0.0,Married,2.0,0.0,36,3,2,2,24126.0,948,23178.0,0.616,3342,52,0.677,0.039
716961933,Existing Customer,43,F,2,1.0,Married,0.0,0.0,36,5,2,4,3589.0,1808,1781.0,0.75,4262,70,0.667,0.504
712742808,Existing Customer,41,F,3,0.0,Married,0.0,0.0,29,5,3,3,3022.0,1142,1880.0,0.403,1184,21,0.615,0.378
715522233,Existing Customer,45,F,3,2.0,Single,0.0,0.0,27,1,6,3,2917.0,1523,1394.0,0.724,4878,92,0.804,0.522
718080558,Attrited Customer,41,F,4,0.0,Single,0.0,0.0,36,6,3,3,4720.0,0,4720.0,0.978,8798,67,0.675,0.0
710940183,Attrited Customer,49,F,3,1.0,Married,0.0,0.0,38,6,3,2,2185.0,0,2185.0,0.727,715,20,0.818,0.0
711589758,Existing Customer,42,M,5,0.0,Married,1.0,0.0,32,1,2,2,4162.0,1641,2521.0,0.719,3967,75,0.923,0.394
778928283,Existing Customer,57,F,3,0.0,Married,0.0,0.0,39,3,2,1,2742.0,2321,421.0,1.315,1389,32,0.6,0.846
718622658,Existing Customer,45,M,4,0.0,Single,2.0,0.0,34,3,2,3,15913.0,1696,14217.0,0.632,4472,86,0.792,0.107
719493858,Existing Customer,52,F,2,1.0,Married,0.0,0.0,43,5,2,2,8203.0,654,7549.0,0.588,2910,63,0.909,0.08
778172583,Existing Customer,46,F,3,0.0,Single,0.0,0.0,36,1,3,2,6636.0,2399,4237.0,0.681,7023,86,0.654,0.362
784827108,Existing Customer,39,F,1,0.0,Single,0.0,0.0,33,6,3,2,2292.0,1839,453.0,0.675,4043,72,0.674,0.802
804403908,Existing Customer,50,M,3,1.0,Single,1.0,0.0,45,4,2,3,21872.0,1118,20754.0,0.658,1806,31,0.409,0.051
709376508,Existing Customer,58,F,1,1.0,Married,0.0,0.0,49,3,3,2,3846.0,1285,2561.0,0.608,1815,47,0.621,0.334
812534958,Existing Customer,40,F,3,0.0,Married,1.0,1.0,34,2,2,2,19000.0,1568,17432.0,0.688,8443,97,0.865,0.083
715306983,Attrited Customer,42,M,5,0.0,Married,1.0,0.0,36,1,2,3,1866.0,0,1866.0,0.798,2833,42,0.355,0.0
769189083,Existing Customer,46,F,2,1.0,Single,0.0,0.0,40,4,2,4,1438.3,639,799.3,0.768,4427,85,0.735,0.444
772329183,Existing Customer,48,M,5,0.0,Married,1.0,0.0,38,4,4,1,5219.0,1081,4138.0,0.568,3481,78,0.625,0.207
720540708,Existing Customer,53,F,3,0.0,Married,0.0,0.0,42,3,2,4,2773.0,1507,1266.0,1.06,1197,25,1.083,0.543
818007783,Existing Customer,49,F,3,1.0,Married,1.0,0.0,44,6,2,3,2578.0,1590,988.0,0.657,4683,89,0.618,0.617
771531708,Existing Customer,46,F,2,0.0,Single,0.0,0.0,34,6,3,1,7565.0,887,6678.0,0.81,4683,87,0.642,0.117
780034083,Existing Customer,48,F,3,0.0,Married,1.0,0.0,38,3,2,2,2151.0,0,2151.0,0.763,4604,86,0.72,0.0
717448383,Attrited Customer,41,M,4,0.0,Single,2.0,0.0,28,1,2,4,4428.0,0,4428.0,0.865,2331,36,0.286,0.0
813435108,Existing Customer,49,F,1,1.0,Single,0.0,0.0,44,5,2,1,3537.0,0,3537.0,0.763,4726,78,0.814,0.0
709363383,Existing Customer,34,M,2,0.0,Single,0.0,0.0,36,3,4,2,22886.0,836,22050.0,0.889,2652,61,0.743,0.037
712111608,Existing Customer,59,F,2,2.0,Single,0.0,0.0,54,1,1,3,1438.3,0,1438.3,0.61,4919,72,0.756,0.0
712222758,Attrited Customer,38,F,3,1.0,Married,0.0,0.0,36,3,2,3,2300.0,0,2300.0,0.703,2500,47,0.119,0.0
708195633,Existing Customer,40,M,2,0.0,Single,2.0,1.0,32,5,2,3,34516.0,1182,33334.0,0.613,2440,54,0.543,0.034
720706008,Existing Customer,30,M,2,2.0,Single,1.0,0.0,16,5,3,5,4533.0,1977,2556.0,0.664,2679,69,0.605,0.436
715339758,Existing Customer,64,F,1,0.0,Divorced,0.0,0.0,36,3,3,1,18038.0,1184,16854.0,0.827,4168,64,0.6,0.066
818687958,Existing Customer,48,M,2,1.0,Divorced,2.0,0.0,43,5,3,2,6383.0,1436,4947.0,0.845,4462,88,0.66,0.225
719821908,Attrited Customer,38,F,2,0.0,Single,0.0,0.0,16,2,1,2,2703.0,0,2703.0,0.882,2752,43,0.433,0.0
717469158,Existing Customer,46,M,2,0.0,Married,2.0,0.0,30,6,3,0,18578.0,1385,17193.0,0.565,1606,54,0.421,0.075
710090958,Existing Customer,51,M,3,1.0,Married,2.0,0.0,40,6,3,3,1844.0,1232,612.0,0.588,4182,71,0.651,0.668
708498033,Attrited Customer,44,F,3,0.0,Married,0.0,0.0,36,3,4,6,2279.0,1837,442.0,0.853,2789,52,0.677,0.806
715367058,Existing Customer,43,M,3,1.0,Divorced,1.0,0.0,37,5,2,3,19044.0,0,19044.0,0.721,1780,44,0.76,0.0
719547033,Attrited Customer,40,M,4,0.0,Married,2.0,0.0,31,1,3,6,23502.0,0,23502.0,0.839,7957,60,0.875,0.0
825753258,Existing Customer,47,M,4,0.0,Married,1.0,0.0,43,4,3,1,6519.0,1525,4994.0,0.874,4495,81,1.025,0.234
712544358,Existing Customer,48,M,3,1.0,Married,3.0,2.0,36,1,4,2,34516.0,1823,32693.0,1.062,15552,108,0.831,0.053
817245183,Existing Customer,51,M,2,0.0,Divorced,3.0,0.0,33,6,2,2,19715.0,1014,18701.0,1.437,1979,40,0.667,0.051
779947908,Existing Customer,56,M,2,1.0,Divorced,3.0,0.0,45,3,3,1,3296.0,1435,1861.0,0.968,4327,66,0.737,0.435
717958833,Existing Customer,46,M,4,1.0,Married,1.0,0.0,35,5,1,2,1535.0,700,835.0,2.282,1848,25,1.083,0.456
710112933,Existing Customer,28,M,1,0.0,Single,1.0,0.0,18,6,3,2,16604.0,1716,14888.0,1.025,2580,61,0.649,0.103
713209308,Existing Customer,59,M,0,1.0,Single,1.0,0.0,46,2,3,2,17218.0,1829,15389.0,0.638,7971,97,0.83,0.106
826780683,Existing Customer,40,M,3,1.0,Married,1.0,0.0,36,6,2,2,15008.0,0,15008.0,0.784,3943,85,0.771,0.0
716024808,Attrited Customer,57,M,1,1.0,Married,2.0,0.0,36,3,3,3,4829.0,2418,2411.0,0.601,938,21,0.4,0.501
789419658,Existing Customer,47,F,4,1.0,Married,0.0,0.0,38,3,2,1,1438.3,0,1438.3,0.68,4503,89,0.978,0.0
720362058,Attrited Customer,57,M,2,0.0,Single,1.0,1.0,49,4,3,3,32182.0,0,32182.0,0.52,1937,46,0.704,0.0
779090883,Existing Customer,42,F,2,0.0,Single,0.0,0.0,23,6,3,1,2483.0,1297,1186.0,0.744,3478,64,0.939,0.522
790112133,Existing Customer,47,F,2,2.0,Single,1.0,0.0,40,5,3,2,2623.0,1647,976.0,0.735,4388,83,0.804,0.628
